C7,CLAV,RELB,RFIN0,RFINx,RFINy,RSHO,RWRA,RWRB,STRN,T10
0.0120305934487954,0.0134224301518651,0.00378877157101085,0.00606469209390715,0.00787889575844867,0.0113501090025692,0.00963349606297744,0.00712332067994277,0.00547880130138884,0.0130128849940241,0.0139322163270457
0.0120517820713577,0.0133778639381219,0.00377429939470887,0.00606669647251287,0.00788519138137435,0.0113783959845051,0.00962378765504514,0.00716819741346449,0.00547236384815553,0.0130298259893446,0.0139309947556122
0.0120729024071638,0.0133876315639885,0.00382036976148907,0.00608320318321684,0.00791279670615889,0.0114053084517035,0.00962207076803633,0.0071683795192079,0.00546198877862266,0.0129758132819181,0.0139454755602419
0.0121132424803147,0.0133703567823974,0.00381414670790209,0.00609043887434229,0.007903135307155,0.0114641307682222,0.00960569989597838,0.0071873168020479,0.00545332009306255,0.0129696673331932,0.013959643347869
0.0121403347742185,0.0133547301223273,0.0038157519747752,0.00609840611390382,0.00791835283322235,0.0115054150962927,0.00960127220850966,0.00721389070498014,0.00542844577413279,0.012981768639207,0.0139735532618621
0.012148207546556,0.0133424216388705,0.00381406584477773,0.00612614430963719,0.0079393827052297,0.0115284813776751,0.00961295215905608,0.00723762604608718,0.00541112246323255,0.0129888218770334,0.0140091931339711
0.0121720016777932,0.0133458082540774,0.00384414312436464,0.0061150594311257,0.00794575826552127,0.0115720140700312,0.00962692881779549,0.00727109193543865,0.00537192160452851,0.0130030356241188,0.0140205785065524
0.0122253145570778,0.013354352861,0.00380468724291497,0.00612676257647536,0.00796096910312434,0.0116032110411127,0.0096193096074823,0.00728849791963333,0.00534503482287069,0.0130209462573501,0.0140377409265237
0.0122429191346059,0.0133539013721909,0.00383071226961771,0.00613717940869421,0.00794663255315738,0.0116363467554641,0.00964256959143663,0.00730087587899567,0.0053367067114935,0.0130490361775458,0.0140620225890445
0.012279841132303,0.0133569968925989,0.00381278110922982,0.00614050056227508,0.00792978365819647,0.011674512562437,0.00965621142472035,0.00732152690930654,0.00531885512914199,0.0130912001010754,0.0140777280107551
0.0123086592365659,0.0133945682606085,0.0038378264235502,0.00614108720258883,0.00794371487036762,0.0117031613574239,0.00967346065359248,0.00732256480449294,0.00529738290228295,0.013092745645238,0.0140925006190492
0.0123347565865281,0.0134012287110735,0.00379350880200635,0.00614459063140094,0.00794417778140691,0.0116524450330778,0.00967822934868762,0.00750092322831,0.00525682842996609,0.0131602617776168,0.0141024540686222
0.0123557845547339,0.0134338903488529,0.0038691387916822,0.00616513798773392,0.0079591915296153,0.01174564006333,0.00972751822673184,0.00733503748004736,0.00526825999363166,0.0131247476371509,0.01413891998078
0.0123751593015928,0.0134605936995588,0.00388325117556148,0.00617557736105703,0.00797554789429544,0.011764561801355,0.00975566700361388,0.0073541930102493,0.00525678313131708,0.0131445771363326,0.0141530753617154
0.0123947472129971,0.0134810270303899,0.00390071682645639,0.00617820914587715,0.00798264207396269,0.0118094427373437,0.00978280752163717,0.00736126469114513,0.00523713549293885,0.0131693758265873,0.014170624764466
0.0124179895142008,0.0135140545678711,0.00387442890070265,0.00619789659368398,0.00802160759118145,0.01184407848141,0.00981995226351944,0.00735423842692766,0.00522843810622252,0.01315238029381,0.0142050849833995
0.0124425344712161,0.0135435201507215,0.00391398083963115,0.00618253464503028,0.00799277134957586,0.011891768034258,0.00984193005401901,0.00742433185296154,0.00521487069952837,0.0132034204165361,0.0141753949545083
0.0124764782098515,0.0135896806205076,0.00393085230460267,0.00618890134105394,0.00801403667114765,0.0119550586472254,0.00987456696476362,0.00742376487890752,0.0051876692128643,0.0131796405743177,0.0141691450679426
0.0125048576315966,0.0135920736406848,0.0039586603773752,0.00619403468005304,0.00802944560791714,0.0120139436385144,0.00989905801745305,0.00740961382486967,0.00518713640010552,0.01319854117588,0.014161201666543
0.0125230602113421,0.0136034103297261,0.00394989831851411,0.00620652501145373,0.00804405683969224,0.0120550273946308,0.00992200790842765,0.00743471153599787,0.00517745047963762,0.0132000277261148,0.0141620574310019
0.0125191959244714,0.0136036364713116,0.00398485535438864,0.00621194331835857,0.00804930557100425,0.0121084377453081,0.00997451721517374,0.00744335431554209,0.00516141094666953,0.013201263114494,0.0141513983283419
0.0125341248467773,0.0135948145990632,0.00400594468523964,0.00620481872143743,0.00803375755951722,0.0121651128169245,0.0100025359697478,0.00747058559371345,0.00515828539893834,0.0132185038173465,0.0141204163132147
0.012553947042779,0.0135847849329499,0.0039793030030522,0.00622709859381562,0.00805061571230425,0.0122009797841238,0.0100280772295241,0.00747715321478701,0.0051314124410634,0.0132033785866838,0.0141224061952665
0.0125445347538321,0.0135684100502196,0.00397498725064621,0.00622559464349389,0.00805105195980002,0.0122377727725309,0.0100619138336899,0.00749606450615253,0.00513347957702183,0.0132070217415624,0.0141186497183159
0.0125394252245866,0.0135621791094906,0.00397497922672557,0.00621878154143564,0.0080631804059502,0.0122771488679782,0.010111379070656,0.00751936803302651,0.00511735892200263,0.013188770672121,0.0141056690630469
0.0125478641942524,0.0135429323257151,0.0039943849572744,0.0062331130162865,0.00806456970386515,0.0123042441274748,0.010148263653596,0.00752263884150367,0.00511709759911808,0.0132080892385728,0.0140776844264887
0.0125368337292356,0.0135413961941707,0.00399601361460394,0.00622741170815767,0.0080609804559309,0.0123366586246681,0.0101937387487222,0.00754576144956889,0.00511226369895956,0.0132170628996385,0.0140670213577324
0.0125446566154837,0.0135561218062321,0.00398239242543982,0.00621522999828653,0.00808054194767287,0.0123535230526397,0.0102383599544604,0.00756360128586902,0.00512783533575333,0.0132089035241272,0.0140509741803584
0.0125364930306286,0.0135598592887905,0.00398637195536241,0.00621399483238434,0.00806711990274718,0.0123819204654287,0.0102867049726431,0.00758999951547429,0.00511187569373514,0.0132322422986583,0.014044419579787
0.0125472201604379,0.0135937148965286,0.00398136029991007,0.00621997498732111,0.00808354159800022,0.0123901809435295,0.0103226189698788,0.00758619980240435,0.00510944347468492,0.013250523339227,0.0140181642643321
0.012555823596479,0.0136113083184609,0.00396747834914065,0.00622147837981463,0.00809641293932076,0.0123933016654401,0.0103509910705497,0.00758518026243938,0.00512656690818519,0.0132623752237787,0.0140208761262448
0.0125573106586562,0.0136414493020867,0.0039718726475555,0.00621633579049586,0.00809388291888385,0.0124033496101739,0.010414686580277,0.00761115171464874,0.00511169566048293,0.0132659126870412,0.0139951462329124
0.0125625349395176,0.0136621737319873,0.00397005626835435,0.00621638218746236,0.00809967405631238,0.012404997592261,0.0104595552591686,0.00762287452850956,0.00511006202050426,0.0132726025014576,0.0139849355962085
0.0125578628930244,0.0136773817099363,0.00397387789426145,0.006213769213368,0.00810229133940521,0.0124080020588207,0.0105120094629951,0.00763584788536939,0.00510800234151275,0.0132786216790072,0.0139800415944052
0.0125657381571876,0.013692080493267,0.0039756750362926,0.00621625165274056,0.00810319104335443,0.0124100666928224,0.0105552109868445,0.00764597655388767,0.00510593721444949,0.0132801768282429,0.013972048018401
0.0125670977956169,0.0136925890428143,0.00397548655890062,0.00620636841727925,0.00808613112616909,0.0124164470301854,0.0105864331656607,0.00766536765464641,0.00511485268763432,0.0133003329789483,0.0139751380323273
0.0126111584158277,0.0137108285505617,0.00396971848518253,0.00622161599878193,0.00811549690155819,0.0123925455285586,0.0106024353172939,0.0076708062002244,0.00511114402404195,0.0132996322275957,0.013949724830365
0.012611977932648,0.0137049194914126,0.0039762547173565,0.00622302537257393,0.00812475638853252,0.0123987986145473,0.0106467286141518,0.00765520315589992,0.00510849192547073,0.0132990426688164,0.01395969194774
0.0126266497632824,0.0137082732921218,0.00397691240934469,0.0062240810536657,0.00812983278777612,0.0123974477066249,0.0106687316744307,0.00765232449308052,0.00510730258787357,0.0133045804319377,0.0139596237675698
0.0126297810265301,0.0137007701192085,0.00397309424024909,0.00622337704804233,0.00813053072475597,0.0123935958196603,0.0106964705421041,0.00765842472605162,0.00510938272347065,0.0133186533162215,0.0139659607728898
0.0126456260475708,0.0137004163790923,0.0039670040001744,0.0062258541615268,0.00814214837675533,0.0123838704916517,0.0107023324558622,0.00765469346617485,0.00510676643140259,0.0133305747660669,0.0139719969033421
0.0126388125748465,0.0136928873056489,0.00395541091031007,0.00622774999808115,0.00814132272845759,0.0123729549359924,0.0107293483148605,0.00767150915084509,0.00510444124265337,0.013344589326049,0.0139830271448282
0.0126386523205839,0.0136730916821069,0.00394722268828345,0.00622441703166655,0.00813702139386399,0.0123771487401016,0.0107508090594988,0.00766716546072278,0.00510719504468943,0.0133604368182256,0.0139957186158697
0.0126501620244248,0.0136602037228257,0.00394784652441056,0.00622290291458097,0.00813967819273588,0.0123760805731944,0.0107578590110161,0.00765994459032176,0.00510101702632911,0.0133644580764654,0.0140085303919612
0.0126468546290728,0.013643672385828,0.00393909968909141,0.0062180206540426,0.00812899609310403,0.012375019094858,0.0107775073268266,0.00767446810776486,0.00510107483482652,0.0133759968417461,0.0140189154652348
0.0126411487351981,0.0136281295572577,0.00392752667898009,0.00621588413081362,0.00812826760972471,0.0123735280465394,0.010798955161982,0.00767673833469001,0.0051030087389892,0.0133768397441473,0.0140322275242563
0.0126854352986289,0.0136393685963318,0.00396058786408034,0.00618789017117302,0.0080982664629537,0.0123845675050444,0.010794974581128,0.00769260408166837,0.00509994146323262,0.0133325236786814,0.0140347856521503
0.0126559906348495,0.0135877008869087,0.00392425716370627,0.00621210048794289,0.00812410379797675,0.0123730047735019,0.010813313587985,0.00767961510060236,0.00509665633696247,0.0133763673728146,0.0140575949439547
0.0126594745043268,0.0135669015256285,0.00391525256166196,0.00621732811995639,0.00812703388022963,0.0123740898896526,0.0108230048423069,0.00767237397778548,0.00509407490433738,0.0133844207558975,0.0140588977762163
0.0126471421588674,0.0135365285930515,0.00392360791171852,0.00619576559765618,0.0081190755691827,0.0123532951913893,0.0108388467272907,0.00773795594721889,0.00508355255364787,0.0133855262193049,0.0140769458943374
0.0126710254037391,0.0135244397704379,0.00390349856353238,0.00620856680193584,0.00813195698189561,0.012369482032369,0.0108415799044467,0.00769704078522388,0.00508131198508811,0.0133749464726743,0.0140639987729948
0.0126735329315941,0.0134935590241641,0.00389097695703789,0.00620139455946004,0.0081347793512178,0.0123777201552144,0.0108585836369574,0.00770141553532208,0.0050720824229403,0.0133728596191727,0.0140649493552662
0.0126800100623501,0.013467743197069,0.00387512253232073,0.00619965291226863,0.00813841420182705,0.0123822697773792,0.0108697389466262,0.00770955585897137,0.00506292886050161,0.0133683416422008,0.0140637206820137
0.0126723467180866,0.0134283054735771,0.00386305574984354,0.00620454397916563,0.00814467318397124,0.0123932688699996,0.0108849077704039,0.0077019059184919,0.0050530940566152,0.0133746297319775,0.0140723101157024
0.0126830536562494,0.0134179319576491,0.00384672906202137,0.00619902404554951,0.00814520530903919,0.0123933273448417,0.0108958044162421,0.0077283839801928,0.00504467713742913,0.0133600274493467,0.0140632993144497
0.0126892875600602,0.0133928994230002,0.00383098866813775,0.00619885296862251,0.00815125296241627,0.01240070647227,0.0109033777152724,0.00773404077031537,0.0050370132669569,0.013361791087579,0.0140597269530458
0.0126850207887492,0.0133758690831026,0.00382546846765201,0.00619859100178422,0.00815617623032385,0.0124064318131565,0.0109207032094459,0.00774795891710194,0.00503061246010858,0.013348921282909,0.0140610291279338
0.0126936969558202,0.0133562147783084,0.00381363035687781,0.00619913670848608,0.00816140976829983,0.0124119673211824,0.010930598137673,0.00775902284274245,0.00502340232669054,0.013348352291549,0.0140517615410026
0.0126873424981357,0.0133329090970275,0.00380912788181227,0.00619367857929356,0.00815850649475129,0.0124152463731856,0.0109460333867615,0.00778739947888253,0.00502926984204469,0.0133586378956165,0.0140389497542123
0.0126927123678156,0.0133196784976667,0.0038056680040828,0.00619724559805394,0.00817009785614591,0.0124241855091149,0.0109623998227442,0.00778462908977039,0.00501338454422759,0.0133365442256905,0.0140437650475433
0.0126851373403129,0.0133060795521785,0.00380583439248219,0.00620044971814948,0.00817312517347559,0.0124263176399848,0.0109852918624314,0.0078007053879249,0.00501371382448179,0.0133308253938982,0.0140376014822048
0.0127417170654705,0.0132961032836843,0.00377008477902022,0.00620100424183855,0.00817200692032256,0.0124316509452084,0.0109630546917453,0.00783248034139884,0.00499596892949705,0.0133177945255999,0.014024113684187
0.0127069639394192,0.0132817638516124,0.00378467616572413,0.00620789699065627,0.008177299268426,0.0124403670148593,0.0110025794118151,0.00783371876353115,0.00499201371080847,0.0133118470184231,0.014033479972872
0.0127162735772081,0.0132668430420579,0.00378143666150844,0.00621899880712319,0.00817940413174456,0.0124441781204104,0.0110140947271848,0.0078568875238608,0.0049791775956577,0.013313457464408,0.0140229272465453
0.0127209715922213,0.0132494348061719,0.00378163828768699,0.00622573038646871,0.00817461951282133,0.0124574214483937,0.0110343685174323,0.00788532277192255,0.00497227778383305,0.0133153081142908,0.0140073777324879
0.0127218545853857,0.0132360296762436,0.00378413089128796,0.00624942965693678,0.00818337112740833,0.0124649648766653,0.0110562385468025,0.00791057584601776,0.00494595242917882,0.0133009881690687,0.014007881410795
0.0127405301676265,0.0132193004828773,0.00377799748618238,0.00626362420409297,0.00818689426953839,0.012480109510453,0.0110683418339966,0.00794811024846787,0.00492685754420604,0.0132900463913488,0.0139978074460538
0.0127326895010206,0.0131954535152264,0.00377531462413403,0.00628108826834169,0.00819594788971359,0.0124923794999231,0.0110985401738157,0.00799707173486638,0.00490445506527488,0.0132915640313884,0.0139891616000602
0.0127452225791274,0.0131744861568601,0.00377656021830713,0.00630057839133841,0.0082069475929483,0.0125211403803408,0.0111109982730715,0.00802042042539536,0.004881131734598,0.0132778032936816,0.0139900483775146
0.0127295112120498,0.0131514667035125,0.0037415282282244,0.00627696563203909,0.00818445866972884,0.0124603736908369,0.0111484530246038,0.00833719705595954,0.00479109826298732,0.0132813049050273,0.0139827207652016
0.0127405192159896,0.0131221723796749,0.00376134142579481,0.00633971018538701,0.00822648806367576,0.0125744655104302,0.0111458705840863,0.00811118789623934,0.00482455234525447,0.0132741271629135,0.0139980163945362
0.0127217466366218,0.0130904205449482,0.00376810972366788,0.00630236447491731,0.00818544899311577,0.0125325807742779,0.0111765785601587,0.00843530983957906,0.00471369277217979,0.013265393314821,0.0140093916137033
0.012724850878474,0.0130459768181535,0.00396857674010466,0.00625593087855829,0.00800602610939411,0.0126744272395836,0.0112335935817173,0.00860036882093428,0.00460196230638629,0.0132220335787088,0.0139896866503363
0.0127255425045654,0.0130421993183128,0.00369807720429138,0.0064011366480415,0.00825048597403813,0.0126749251595937,0.0111766687739327,0.0082819630996763,0.00471387736316931,0.0132646637110407,0.0139946204485795
0.0127025978167657,0.012986035006579,0.00390762553344104,0.0062999673526218,0.00796393506857007,0.0128535239220106,0.0112290062447306,0.00856021029067627,0.00454453334954206,0.0132327827842635,0.0139752894308847
0.0126757235540895,0.0129550934953245,0.00388006801530596,0.00633591967317287,0.00803525926764034,0.0127955657523926,0.0112375203702997,0.0087053831280536,0.00447748486713245,0.0131589310150977,0.0139985783261335
0.0126371187188615,0.0129056437824,0.00371875009972439,0.00638329292745523,0.00811635468635395,0.0127506304624085,0.0112347501332695,0.00881523805008685,0.00443086615127339,0.0131700670879575,0.0139692648612087
0.012589144781966,0.0128742175484609,0.00362836935491688,0.00637189626727395,0.00809816690542375,0.012771216549781,0.0112188442613444,0.00896767632639021,0.00435480727990346,0.0130996177394189,0.0139834837586526
0.0125442428667536,0.0127967329646711,0.00352726451627878,0.00642400303768609,0.00814034254208631,0.0127576207898416,0.0112090156544453,0.00907161447621643,0.00428426245935053,0.0130925696943916,0.013929073412758
0.0124757478494117,0.0127428977286214,0.00331908094167645,0.00655451586506586,0.00827137393086545,0.0128525049799718,0.0111621101144048,0.00882941657453651,0.00430352746697408,0.0130656403033949,0.0139005634529324
0.0124221580169953,0.0126753019866866,0.00320549965869592,0.00656884071417479,0.00824906325688558,0.012860021309924,0.0111254503777419,0.00902581348106084,0.00418727827245816,0.0129984315253611,0.0138547908535749
0.0123520887596228,0.0126262718946291,0.00304771075299147,0.00660218275192381,0.00826289355735626,0.0128608417238687,0.0110815961003639,0.00917852666554389,0.00409976311160774,0.0129123491647182,0.0138041317000565
0.0122682050707428,0.0125802793070186,0.00287730856185078,0.00664632238398043,0.00828692938591852,0.0128615277909352,0.0110317167753935,0.00931201246863963,0.00401934773897456,0.0128255307327142,0.0137408783117274
0.0121276302537058,0.0125284243062924,0.00273433949475926,0.00667213588286385,0.00819696035286247,0.0129729332108432,0.0110107878824859,0.00937905645866363,0.00393160078749105,0.0127634317270709,0.0136699776399341
0.012058097160481,0.0124674255490097,0.00257753041128516,0.00674394903450494,0.00829666881536201,0.0128883689267727,0.0109170545712018,0.00952260471447282,0.00385275446788403,0.0126375197741566,0.0136341522526264
0.0118503328527303,0.0124178358424042,0.00250605916679953,0.0067489462443259,0.00815063541654264,0.0130558888344456,0.0109123191678442,0.00955472954594748,0.0037621237875434,0.0125597055659995,0.0135679997005528
0.0117566376311852,0.0123769291155318,0.00228541671955029,0.00680161307933636,0.00820776055733838,0.0130062017489197,0.0108142479462374,0.00967210580058454,0.00373365179032539,0.0124360153425042,0.0135094169868986
0.0116975178814396,0.0123184166740292,0.00220613973551089,0.00680624590188309,0.00821209561368473,0.0129445569811678,0.0107130992765912,0.00986319136362564,0.00376339457122159,0.0123639864632974,0.0133577941214334
0.011484172948972,0.0122638081532532,0.00223792127164921,0.00680748797185863,0.00812079573480947,0.0130345593323672,0.0106994383234028,0.00994935083747677,0.00366975925140874,0.012187431188655,0.0133517393487928
0.0113934610209804,0.0122262065790212,0.00220708178391744,0.00681597762412707,0.00816289536584906,0.0130133830511286,0.0106090456022632,0.010052798772153,0.00367333648175609,0.0120523558516126,0.0132594749443785
0.0110501863737857,0.0121317860316154,0.00238591335418959,0.00681802141255068,0.00809690679624017,0.013192175733737,0.010706120351808,0.0100109482423445,0.00354627212024122,0.011899807978207,0.0132659507727113
0.0108889838048415,0.012077803733204,0.00248224172346294,0.00681650576096719,0.0080958053056939,0.0132320530274821,0.0106984340563701,0.0100828397473777,0.0034981025165509,0.011766965724591,0.0131910772778117
0.0108258815099649,0.0120462748271861,0.00258998840997402,0.00679998967736718,0.0081126511643482,0.013212007532491,0.0106414515093478,0.0102111550796029,0.00349309131951914,0.011637149388566,0.0130874012073825
0.0107525645070792,0.0120241252938041,0.00273925865118652,0.00679715393364763,0.00811947957299611,0.0132135404539926,0.0106222492211867,0.0103146093154759,0.00347781824842813,0.0115018091230205,0.0129874011743844
0.0107090086410041,0.0120108125335674,0.00292828760185881,0.00680126465309212,0.00811948300123847,0.0132121084791375,0.0106213622295213,0.0104218994002293,0.00347007961766007,0.0113783088738309,0.0128620547089685
0.0106525270897473,0.0119945181702393,0.0031551792987088,0.00682931001555066,0.00811993127912426,0.0132023999124931,0.0106452009732742,0.0105257407236023,0.00343400544521988,0.0112366642874388,0.0127753718188003
0.0101766740945999,0.0118722207200295,0.00320479704298095,0.00690787087560991,0.00810205966780057,0.0134533071131637,0.0110116533830348,0.0103480012356251,0.00321029437436818,0.0111263412948687,0.0128078378867122
0.0102228721086933,0.0118887443628796,0.00343744702663192,0.0069380107433615,0.00813361663071226,0.0133737300422919,0.0110425911972553,0.0104821126955257,0.00322676709525187,0.0109970430022394,0.0126535389493494
0.0101806234395738,0.0119034828307558,0.00367856155987631,0.00695896351652311,0.00812516210443203,0.0133933461728949,0.0111532771340356,0.0105200341161947,0.00320355248777046,0.010844163569801,0.0125462238903424
0.00986614259240158,0.0118000210863116,0.00376003549645487,0.00704392083743843,0.00808068313681459,0.0135661171794916,0.0115122709623992,0.0103895766509949,0.00301132485046036,0.0107235624591691,0.0125400195213764
0.00992648311551478,0.0118226908255143,0.00404401079506471,0.00707529751246545,0.00812343575926462,0.0134128529870905,0.0116222807859087,0.0105291712535792,0.0030586149996363,0.0106108732148913,0.0123682217351567
0.00967412294877938,0.0117401646682746,0.00418474733336446,0.00713846899595421,0.00807933431545566,0.0135549588484953,0.0119807831853014,0.0103781208740023,0.00289699962516393,0.0105258659145791,0.0123165921200307
0.009578256904359,0.0117255894472944,0.00441467523327593,0.0071784458636741,0.00807820509599758,0.0135316344546327,0.0122603733893466,0.0103537364006237,0.0028651500606076,0.0104194657854997,0.0122008573399619
0.00978684938935917,0.0118520464232808,0.00448145656577174,0.00725671150848645,0.00834567744253882,0.0131436788229056,0.0127296235224692,0.0106428035746132,0.00282955360981197,0.00932957867818804,0.0126599892692213
0.00969698133215176,0.0117990716430785,0.00523797189172492,0.00710524924428409,0.00810375084766311,0.0131841145437189,0.0126297419970638,0.0106211266818685,0.00311509504724979,0.0102277519429736,0.0118639351959372
0.00967977687712895,0.0118253624452868,0.00564213677709085,0.00714386227777385,0.00810069945076969,0.0131690685497229,0.0128929231226941,0.0105325727035563,0.00310682158312965,0.0101655621224063,0.0117028275839688
0.00963992550690099,0.011837677871517,0.00603983150666477,0.00714703616591521,0.00808905416288576,0.0130967479585621,0.01319909225922,0.01056330900126,0.0031359691542488,0.0101059164767674,0.0115704993705804
0.00975867108785822,0.0119513657391321,0.00637919411218204,0.00716795325703232,0.008232206574121,0.0127566066897314,0.0135339735331904,0.0109250995372399,0.00315564674477357,0.00957094187148793,0.0117387656317263
0.00916526047906986,0.0118158090382801,0.00651936491202168,0.00736558228064833,0.00803544119031423,0.013557144042799,0.0141200033626377,0.00990852576043989,0.0027222951126944,0.00986193162256269,0.0114931058900195
0.00878049249660289,0.0117606168901551,0.00669757357910306,0.00736777010904251,0.00806466021777728,0.0134772212268182,0.0146618689654082,0.00999829750202001,0.00285277679156646,0.00984216887824015,0.0114965424394338
0.00879207852470622,0.0118416284864963,0.00719042848398477,0.00733205885579219,0.00803353499075593,0.0133694318640921,0.014902141100154,0.0102005852553372,0.00294448217080698,0.00980670034179174,0.0113396891698582
0.0088827744026121,0.0119402967282058,0.00775070006228473,0.00736590167592537,0.00798217387770407,0.0133402934501269,0.0150613689301007,0.0102959098725271,0.00300677018178973,0.00975659149941203,0.0112078559364401
0.00833197139262372,0.0118549601585622,0.00777530637795066,0.00748069605881696,0.00803757708062571,0.0135931457594554,0.0157128419744806,0.00989817015255349,0.00290864294365949,0.00972151068034709,0.0112776531095835
